CAMIS,RESTAURANT,BUILDING,STREET,ZIPCODE,PHONE,CUISINE_DESCRIPTION,CRITICALFLAG
50033281,TAVOLA DELLA NONNA,208,WEST   70 STREET,10023.0,2128758600,Barbecue & Steakhouse,Not Critical
50050386,PANDA EXPRESS,835,3 AVENUE,10022.0,2123552821,Chinese,Critical
50105063,FINNEGAN'S WAKE,1361,1 AVENUE,10021.0,6465266083,Irish,Not Critical
41563682,H.K WONTON GARDEN,79,MULBERRY STREET,10013.0,2123491495,Chinese,Critical
41264944,HARRY CIPRIANI,781,5 AVENUE,10022.0,2127535566,Italian,Not Critical
50087878,WILD INK,500,WEST   33 STREET,10001.0,6469747305,Southeast Asian,Not Critical
50070592,ZEST RAMEN,112,ELDRIDGE STREET,10002.0,9179152802,Japanese,Not Critical
40560112,EL MALECON RESTAURANT,764,AMSTERDAM AVENUE,10025.0,2128645648,Latin American,Critical
50108827,AMPLE HILLS CREAMERY,115,DELANCEY STREET,10002.0,3478730809,Middle Eastern,Not Applicable
50111716,CB HOSPITALITY AND EVENTS,235,EAST    4 STREET,10009.0,7188096211,Pizza,Critical
40392496,TARTINE,253,WEST   11 STREET,10014.0,2122292611,French,Critical
41173778,GREAT JONES JUICE BAR,29,GREAT JONES STREET,10012.0,2125053185,Soups_Salads_Sandwiches_Beverages,Critical
40399569,JUDGE ROY BEAN,38,WEST   56 STREET,10019.0,2122628300,American,Not Critical
50003346,BOMBAY SANDWICH CO,48,WEST   27 STREET,10001.0,6467819756,Vegan_Vegetarian,Critical
41646967,FAY DA BAKERY,321,6 AVENUE,10014.0,2122559888,Chinese,Not Critical
40958613,CITY DINER,2441,BROADWAY,10024.0,2128772720,American,Critical
41148214,P.J. CLARKE'S ON THE HUDSON,4,WORLD FINANCIAL CENTER,10281.0,2122851500,American,Critical
40368157,ELEPHANT & CASTLE,68,GREENWICH AVENUE,10011.0,2122431400,American,Critical
50019239,NOMADO 33,165,EAST   33 STREET,10016.0,2128892833,Japanese,Not Critical
50097011,BABU JI,22,EAST   13 STREET,10003.0,2129511082,Indian Subcontinent,Critical
41433964,WILD GINGER VEGETARIAN KITCHEN,380,BROOME STREET,10013.0,2129661883,Vegan_Vegetarian,Critical
50086976,MCDONALD'S,39,UNION SQUARE WEST,10003.0,2126459079,American,Critical
50100376,DUCK SEASON,20,UNION SQUARE WEST,10003.0,9175657183,American,Not Applicable
50083763,Platinum Dolls Gentlemen's Club & Spots Bar,725,7 AVENUE,10019.0,9547096284,Other,Critical
41199139,MACCHIATO ESPRESSO BAR,141,EAST   44 STREET,10017.0,2128676772,Coffee/Tea,Critical
50035651,OTTO'S TACOS,705,9 AVENUE,10019.0,6469187681,Tex-Mex,Not Critical
41511300,BABYLON,208,EAST   34 STREET,10016.0,2129330912,Middle Eastern,Not Critical
40376944,TOMOE SUSHI,172,THOMPSON STREET,10012.0,2127779346,Japanese,Not Critical
41436340,PANDA HOUSE,82,NAGLE AVENUE,10040.0,2125695200,Chinese,Not Critical
50053299,PATEA,227,EAST   14 STREET,10003.0,9178622691,Coffee/Tea,Not Critical
40367752,GRIFFIS FACULTY CLUB,521,EAST   68 STREET,10065.0,6469623939,American,Not Critical
50063550,THE CAMPBELL,15,VANDERBILT AVENUE,10017.0,2122971781,American,Critical
41512057,LA BERGAMOTE,177,9 AVENUE,10011.0,2126279010,French,Not Critical
50058788,IKINARI STEAK,90,EAST   10 STREET,10003.0,9173883546,Japanese,Critical
50018025,SUBWAY,29,EAST    8 STREET,10003.0,3472681222,Soups_Salads_Sandwiches_Beverages,Critical
41485509,SABLE,1489,2 AVENUE,10075.0,2122496177,Soups_Salads_Sandwiches_Beverages,Not Critical
41656943,SUBWAY,875,3 AVENUE,10022.0,6467357282,Soups_Salads_Sandwiches_Beverages,Not Critical
50053669,FAMOUS CALABRIA PIZZERIA,27,SAINT JAMES PLACE,10038.0,2122330009,Pizza,Not Critical
50055163,KENNEDY FRIED CHICKEN & PIZZA,1,WEST  137 STREET,10037.0,7183752065,Chicken,Not Critical
40894333,NUBLU,62,AVENUE C,10009.0,6469432816,American,Not Critical
50077544,Clean Market,240,EAST   54 STREET,10022.0,2069140052,American,Critical
50095294,DUNKIN,693,9 AVENUE,10036.0,6467558028,Bakery,Not Critical
40389114,SACCO PIZZA,819,9 AVENUE,10019.0,2125827765,Pizza,Critical
50012006,GRAND SICHUAN,229,9 AVENUE,10001.0,2126205200,Chinese,Not Critical
41303086,JUST SALAD,98,MAIDEN LANE,10038.0,2122441111,Soups_Salads_Sandwiches_Beverages,Critical
50010034,EL CHEVERE CUCHIFRITOS BAKERY,2002,3 AVENUE,10029.0,2122895656,Spanish,Not Critical
50078178,WONTON NOODLE GARDEN,56,MOTT STREET,10013.0,2129664033,Chinese,Critical
50105444,FELIX ROASTING CO,104,GREENE STREET,10012.0,2128084000,Coffee/Tea,Critical
50052702,THE TANG,120,1 AVENUE,10009.0,6466783092,Southeast Asian,Not Critical
40389243,DA TOMMASSO,903,EIGHTH AVENUE,10019.0,2122651890,Italian,Not Critical
41542821,HARNEY & SONS TEA,433,BROOME STREET,10013.0,2129334853,Coffee/Tea,Critical
41067696,THE MODERN,11,WEST   53 STREET,10019.0,2123331220,French,Not Critical
41549226,16 HANDLES,1569,2 AVENUE,10028.0,6468632522,Frozen Desserts,Not Critical
50089474,THE COPPOLA CAFE,171,WEST    4 STREET,10014.0,3472417059,Italian,Critical
50070654,JOE & THE JUICE,801,LEXINGTON AVENUE,10065.0,9179240079,Soups_Salads_Sandwiches_Beverages,Critical
50036660,KIKOO SUSHI,141,1 AVENUE,10003.0,2125333888,Japanese,Critical
41514541,ATLANTIC GRILL WEST,49,WEST   64 STREET,10023.0,2127874663,American,Critical
41708524,REICHENBACH HALL,5,WEST   37 STREET,10018.0,2123027744,European,Critical
50073387,YUMMY CITY,1557,LEXINGTON AVENUE,10029.0,2124276808,Chinese,Not Critical
50056626,BBQ OLIVE CHICKEN,25,WEST   32 STREET,10001.0,2129678093,Korean,Not Critical
50047780,DUTCH FREDS,307,WEST   47 STREET,10036.0,6469186923,American,Critical
40389356,TOM'S RESTAURANT,2880,BROADWAY,10025.0,2128646137,American,Critical
40582103,MAMA'S FRIED CHICKEN,2158,8 AVENUE,10026.0,2125314595,Chicken,Not Critical
40821115,STARBUCKS,115,BROADWAY,10006.0,2127329268,Coffee/Tea,Not Critical
50008575,SHANGHAI ASIAN CUISINE,14A,ELIZABETH STREET,10013.0,2129645640,Chinese,Critical
41631487,TAKE 31,15,EAST   31 STREET,10016.0,6463989990,Korean,Not Critical
41487738,MEXICAN RESTAURANT,1779,LEXINGTON AVENUE,10029.0,2123485981,Mexican,Not Applicable
41629609,TANGS JIANG RESTAURANT,306,SAINT NICHOLAS AVENUE,10027.0,2128645179,Chinese,Not Critical
41579022,BIRRERIA (EATALY),200,5 AVENUE,10010.0,2129378910,Italian,Critical
50081485,BUENA VISTA RESTAURANT & BAR 50053242,536,9 AVENUE,10018.0,9178611775,Spanish,Not Critical
41551620,VAPIANO,113,UNIVERSITY PLACE,10003.0,2127779477,Italian,Critical
41576850,WEST END BAR & GRILL,813,8 AVENUE,10019.0,2127078986,American,Critical
50017235,EL SOMBRERO,108,STANTON STREET,10002.0,2122544188,Latin American,Not Critical
40928698,THALASSA,179,FRANKLIN STREET,10013.0,2129417661,European,Not Critical
50071110,GRK FRESH GREEK,51,EAST    8 STREET,10003.0,6464900967,European,Not Critical
50101729,GOFISH SUSHIBOX @ URBANSPACE,152,WEST   52 STREET,10019.0,9174389261,Japanese,Critical
50069682,COOK EATERY,1412,BROADWAY,10018.0,2129977601,American,Not Critical
50102477,FARRA,71,WORTH STREET,10013.0,9175762242,European,Not Critical
50079524,DOUGHNUT PLANT,89,EAST   42 STREET,10017.0,2125053700,Bakery,Not Critical
50000038,BARAWINE,27,WEST  120 STREET,10027.0,6467564154,French,Critical
50071927,IL BASTARDO,544,WEST   27 STREET,10001.0,2122622525,Italian,Critical
41671103,ALFIE'S,800,9 AVENUE,10019.0,2127572390,Irish,Not Critical
50066554,LOEWS REGENCY BAR AND GRILL,540,PARK AVENUE,10065.0,2123394130,American,Not Critical
50045349,MCDONALD'S,18,EAST   42 STREET,10017.0,2125992127,American,Not Critical
50086387,THE YALE CLUB,50,VANDERBILT AVENUE,10017.0,2127162136,American,Critical
50101803,THE CAFE AT FOTOGRAFISKA,281,PARK AVENUE SOUTH,10010.0,6465961893,Coffee/Tea,Not Critical
41653607,CHOP'T,18,EAST   23 STREET,10010.0,6467557837,Soups_Salads_Sandwiches_Beverages,Not Critical
40401953,MCDONALD'S,237987,ADAM CLAYTON POWELL BOULEVARD,,2122830559,American,Not Critical
40395122,GINO'S PIZZERIA RESTAURANT,345,EAST   83 STREET,10028.0,2127175336,Pizza,Critical
50100341,JORDAN JUICE AND SALAD BAR,4462,BROADWAY,10040.0,6468691563,Soups_Salads_Sandwiches_Beverages,Not Critical
50008729,NEW YORK KIMCHI,18,WEST   48 STREET,10036.0,2122213044,Korean,Critical
50064402,GREAT BURRITO,100,WEST   23 STREET,10011.0,2122430022,Mexican,Critical
50085682,KURO KIRIN EXPRESSO AND COFFEE,4795,BROADWAY,10034.0,3475773177,Coffee/Tea,Critical
40886675,CANARD INC,503,WEST   43 STREET,10036.0,2129471561,American,Critical
41637080,YEFSI ESTIATORIO,1481,YORK AVENUE,10075.0,2125350293,European,Critical
50000972,BRASSERIE COGNAC EAST,963,LEXINGTON AVENUE,10021.0,2122495100,French,Critical
50089203,DUNKIN,370,LEXINGTON AVENUE,10017.0,2125325003,Bakery,Not Critical
50109497,FOREIGNER,64,WEST   21 STREET,10010.0,6465351653,Coffee/Tea,Not Critical
50098724,SWEETGREEN,30,ROCKEFELLER PLAZA,10112.0,2016321090,Soups_Salads_Sandwiches_Beverages,Critical
50012834,CRIMSON & RYE,198,EAST   54 STREET,10022.0,2126876692,American,Not Critical
50044781,TERREMOTO COFFEE,328,WEST   15 STREET,10011.0,2122434300,Coffee/Tea,Critical
41100740,BIN 71,237,COLUMBUS AVENUE,10023.0,2123625446,French,Critical
40579869,LUCKY DELI,12,EAST   37 STREET,10016.0,2122131370,Soups_Salads_Sandwiches_Beverages,Not Critical
50012857,SUSHI MAMBO,431,WEST  202 STREET,10034.0,3475133649,Latin American,Not Critical
40394762,CAROLINE'S ON BROADWAY,750,7 AVENUE,10019.0,2127574100,American,Critical
50046383,FRUIT PARADISE SMOOTHIES,112,NAGLE AVENUE,10040.0,3474209551,Soups_Salads_Sandwiches_Beverages,Critical
41152996,LUIGIS GRILL PIZZA,936,8 AVENUE,10019.0,2122458432,Pizza,Critical
41721444,READY TO EAT,525,HUDSON STREET,10014.0,2122291013,American,Not Critical
50087356,PROOF COFFEE ROASTER,335,EAST   27 STREET,10016.0,3474909510,Coffee/Tea,Not Critical
50053926,HOT N JUICY CRAWFISH,243,WEST   14 STREET,10011.0,6466829492,Seafood,Not Critical
50073861,JOE & THE JUICE AMSTERDAM AVE,343,AMSTERDAM AVENUE,10024.0,3472069402,Soups_Salads_Sandwiches_Beverages,Critical
40394401,BAR SIX,502,6 AVENUE,10011.0,2126911363,French,Critical
41298810,HARU,1,WALL STREET COURT,10005.0,2127856850,Japanese,Critical
50007366,THE ROOST,222,AVENUE B,10009.0,6469186700,Coffee/Tea,Critical
50000417,EVA'S EXPRESS,684,3 AVENUE,10017.0,2128675545,Soups_Salads_Sandwiches_Beverages,Critical
40363945,DOMINO'S,148,WEST   72 STREET,10023.0,2125010200,Pizza,Not Critical
41709543,SUBWAY,35,WEST   33 STREET,10001.0,2126959194,Soups_Salads_Sandwiches_Beverages,Not Critical
50056319,TUNG THONG 181,812,WEST  181 STREET,10033.0,2125685888,Thai,Not Critical
50041754,CAFE VIVA,2578,BROADWAY,10025.0,2126638482,Pizza,Critical
50054637,BURGER KING,1886,3 AVENUE,10029.0,9174721246,American,Not Critical
41594882,LA NOSTRA PIZZERIA,2146,2 AVENUE,10029.0,2123607453,Pizza,Not Critical
50059069,DO COOKIE DOUGH CONFECTIONS,550,LAGUARDIA PLACE,10012.0,6468923600,Frozen Desserts,Critical
50084986,PENNYLANE COFFEE No.2,205,EAST   42 STREET,10017.0,9177975133,Coffee/Tea,Not Critical
50112898,Beta Salads,230,PARK AVENUE,10169.0,6467470810,Soups_Salads_Sandwiches_Beverages,Not Critical
40402466,LOTOS CLUB GRILL ROOM,5,EAST   66 STREET,10065.0,2127377100,American,Critical
50064814,PURE GREEN,60,EAST    8 STREET,10003.0,2125290081,Soups_Salads_Sandwiches_Beverages,Critical
50009345,MELT SHOP,111,FULTON STREET,10038.0,6467417910,Soups_Salads_Sandwiches_Beverages,Not Critical
41350752,CHIPOTLE MEXICAN GRILL,25,WEST   45 STREET,10036.0,2123912081,Tex-Mex,Not Critical
50016964,BONCHON,325,5 AVENUE,10016.0,2126868282,Korean,Critical
41317579,BELFRY,222,EAST   14 STREET,10003.0,2124736590,American,Not Critical
41307485,THE WATERING HOLE,106,EAST   19 STREET,10003.0,2126745783,American,Not Critical
41623543,HALE & HEARTY SOUP,111,FULTON STREET,10038.0,6464540052,American,Not Critical
50054231,CAFE INTEGRAL,149,ELIZABETH STREET,10012.0,2128675309,Coffee/Tea,Not Critical
50047125,OAXACA TAQUERIA,1198,1 AVENUE,10065.0,2122495800,Mexican,Critical
50051746,PENG'S NOODLE FOLK,1659,1 AVENUE,10028.0,2123482878,Southeast Asian,Not Critical
50058967,NEW HOMEMADE DUMPLING,27A,ESSEX STREET,10002.0,6466915678,Chinese,Critical
40884510,JAVA GIRL,348,EAST   66 STREET,10065.0,2127373490,Coffee/Tea,Critical
50100215,FAMILIA FRUIT MARKET,3430,BROADWAY,10031.0,9174989432,Soups_Salads_Sandwiches_Beverages,Not Critical
40695079,LENNY'S BAGELS,2601,BROADWAY,10025.0,2122220410,Bakery,Not Critical
50096582,"WOK TO WALK, BLACK BURGER, POKE BOWL, & SAKURA OF JAPAN",570,8 AVENUE,10018.0,2127758540,Southeast Asian,Critical
40814124,STARBUCKS,360,LEXINGTON AVENUE,10017.0,2129531662,Coffee/Tea,Critical
50080597,"QUAD CINEMA, QUAD BAR",34,WEST   13 STREET,10011.0,2122552243,American,Not Critical
50100034,SZECHAUN GARDEN,251,EAST   53 STREET,10022.0,2125888826,Chinese,Critical
50094653,"COMPASS GROUP USA, INC. @ WELLS FARGO",30,HUDSON YARDS,10001.0,3322040501,American,Not Critical
40400453,CAFE EIGHTY TWO,2282,BROADWAY,10024.0,2128758373,American,Not Critical
50060603,FUSHA FUSION,1065,1 AVENUE,10022.0,2127528883,Southeast Asian,Critical
41378319,L'ARTUSI,228,WEST   10 STREET,10014.0,2122555757,American,Critical
50098645,BY CHLOE,630,LEXINGTON AVENUE,10022.0,3323332087,Vegan_Vegetarian,Critical
41407999,BERMUDEZ BAKERY,1875,LEXINGTON AVENUE,10035.0,2124272877,Bakery,Not Critical
50048635,LE PAIN QUOTIDIEN,2098,BROADWAY,10023.0,2127129700,Coffee/Tea,Not Critical
50100861,CAPITAL RESTAURANT,4933,BROADWAY,10034.0,2129425090,American,Critical
50002491,AGORA TURKISH RESTAURANT,1565,SECOND AVENUE,10028.0,2127171220,Middle Eastern,Not Critical
40400039,CAFE GITANE,242,MOTT STREET,10012.0,2123349552,Mediterranean,Critical
41451698,LUCY'S CANTINA ROYALE,1,PENN PLAZA,10119.0,2126431270,Mexican,Not Critical
50081804,NEW SUNNY EAST 88,1680,1 AVENUE,10128.0,2128769332,Chinese,Not Critical
40649377,CANALETTO RISTORANTE,208,EAST   60 STREET,10022.0,2123179192,Italian,Not Critical
50078015,SAAR INDIAN BISTRO,241,WEST   51 STREET,10019.0,6466092142,Indian Subcontinent,Critical
41138581,COLUMBUS CAFE,556,COLUMBUS AVENUE,10024.0,2127219040,Soups_Salads_Sandwiches_Beverages,Critical
50042533,DORLAN'S,213,FRONT STREET,10038.0,2127792222,American,Not Critical
50089258,BENNY'S CAFETERIA,160,CONVENT AVENUE,10031.0,2126507034,Coffee/Tea,Critical
40388784,2A,25,AVENUE A,10009.0,2125052466,American,Not Critical
50092596,KAORU RESTAURANT,306,EAST   46 STREET,10017.0,2128670874,Japanese,Critical
50043100,AMY'S BREAD (CAFE AT NEW YORK PUBLIC LIBRARY),476,5 AVENUE,10018.0,3472091841,Coffee/Tea,Not Critical
50084005,SODEXO MICRO MARKET,1,LIBERTY PLZ,10006.0,7326930339,Coffee/Tea,Not Critical
41602484,SATURDAYS SURF NYC,31,CROSBY STREET,10013.0,2129667875,Coffee/Tea,Critical
50076967,RICH AROMA,465,WEST  125 STREET,10027.0,2129328706,Chinese,Not Critical
50081793,WISEFISH,412,GREENWICH STREET,10013.0,6462164408,Seafood,Not Critical
50068929,PARK VIEW CAFE,250,WEST   64 STREET,10023.0,2128100413,Coffee/Tea,Critical
41573716,ANTON'S,570,HUDSON STREET,10014.0,2129240818,American,Critical
50091763,SWEETGREEN,125,CHAMBERS STREET,10007.0,6468912620,Soups_Salads_Sandwiches_Beverages,Not Critical
41184659,LA CASA DEL MOFONGO,14471451,SAINT NICHOLAS AVENUE,,2127401200,Latin American,Critical
40933602,PIZZA PETE'S,528,COLUMBUS AVENUE,10024.0,2127873153,Pizza,Critical
41568640,HOT POT UNDER DE' TREE,2839,FREDERICK DOUGLAS BOULEVARD,10039.0,2122343505,Caribbean,Critical
50034676,AFGHAN KEBAB HOUSE,1345,2 AVENUE,10021.0,2125172776,Indian Subcontinent,Not Critical
50102040,THE CALAVERAS CAFE,947,COLUMBUS AVENUE,10025.0,6464846533,Coffee/Tea,Critical
41333314,IL CAFFE LATTE,189,LENOX AVENUE,10026.0,2122222241,Coffee/Tea,Critical
50090703,"BAR STANLEY, ZODIAC",500,WEST   33 STREET,10001.0,6465623539,American,Not Critical
50084441,CAVA GRILL,1385,BROADWAY,10018.0,7185029282,Mediterranean,Not Critical
50086215,LARUSTICA PIZZA,1424,LEXINGTON AVENUE,10128.0,2128603822,Pizza,Not Critical
41180080,WOLFGANG'S STEAKHOUSE,409,GREENWICH STREET,10013.0,2129250350,Barbecue & Steakhouse,Not Critical
41599926,THE STAYTON ROOM,511,LEXINGTON AVENUE,10017.0,2127554400,American,Not Critical
50062581,375 THRICE COOKED FRIES,124,LUDLOW STREET,10002.0,6466827578,American,Not Critical
50044620,JUICE VITALITY,192,1 AVENUE,10009.0,2124770071,Soups_Salads_Sandwiches_Beverages,Critical
50078082,LAMANO,39,CHRISTOPHER STREET,10014.0,2122433200,Spanish,Not Critical
41021933,LE GOURMET,1267,1 AVENUE,10065.0,2127728811,American,Critical
50016388,FOUNDRY KITCHEN & BAR,270,WEST   43 STREET,10036.0,2122012700,American,Not Critical
41623743,EL AGUILA,1634,LEXINGTON AVENUE,10029.0,2124262221,Mexican,Critical
50080360,NYC SQUEEZE,956,LEXINGTON AVENUE,10021.0,7864003048,Soups_Salads_Sandwiches_Beverages,Not Critical
50035684,VSPOT ORGANIC,12,SAINT MARKS PLACE,10003.0,2122543693,Latin American,Critical
50102698,The Marilyn,19,WEST   31 STREET,10001.0,3105707873,American,Critical
50072863,PRODIGY COFFEE,33,CARMINE STREET,10014.0,2124144142,Coffee/Tea,Not Critical
41223822,CHIRPING CHICKEN,355,AMSTERDAM AVENUE,10024.0,2127876631,Chicken,Not Critical
50087580,SUMA SUSHI,964,AMSTERDAM AVENUE,10025.0,2122805858,Japanese,Not Critical
40369017,PALM TOO,840,2 AVENUE,10017.0,2126975198,American,Not Critical
41606171,IHOP,235237,EAST   14 STREET,,2123881499,Bakery,Not Critical
50053479,THINK COFFEE,280,3 AVENUE,10010.0,9176922571,Coffee/Tea,Critical
50079599,NICE ONE BAKERY,47,BAYARD STREET,10013.0,2127919365,Bakery,Critical
50038410,ADVENTURE CAFE,85,DELANCEY STREET,10002.0,6468472367,Coffee/Tea,Critical
50098712,SEPHORA CAFE 6,530,EAST   74 STREET,10021.0,9149438209,American,Not Critical
41139411,HELL'S KITCHEN,754,9 AVENUE,10019.0,2129771588,Mexican,Not Critical
50072427,MEET FRESH,37,COOPER SQUARE,10003.0,6463719011,Frozen Desserts,Critical
41544542,PRET A MANGER,389,5 AVENUE,10016.0,2124018686,Soups_Salads_Sandwiches_Beverages,Not Critical
50059249,BARFLY,244,3 AVENUE,10010.0,2124739660,American,Not Critical
50052171,OSAMIL,5,WEST   31 STREET,10001.0,2123004713,Korean,Critical
40597588,O'REILLY'S PUB,54,WEST   31 STREET,10001.0,2126844244,Irish,Critical
41538666,PICCOLO CAFE,274,WEST   40 STREET,10018.0,2123020143,Coffee/Tea,Critical
50088348,Kozy Fresh,603,WEST  168 STREET,10032.0,2127812222,Coffee/Tea,Critical
50108317,KFC,242,EAST   14 STREET,10003.0,9177965620,Chicken,Not Critical
50000113,TU CACHAPA,4195,BROADWAY,10033.0,2125687575,Spanish,Not Critical
40739883,CAFE CELLO DELI,48,WEST   46 STREET,10036.0,2127648600,American,Not Critical
50004412,BONDURANTS,303,EAST   85 STREET,10028.0,2122491509,American,Critical
40569008,EL RIO GRANDE,160,EAST   38 STREET,10016.0,2128670922,Mexican,Not Critical
41054662,STARBUCKS,90,PARK AVENUE,10016.0,2126615489,Coffee/Tea,Critical
50072197,SEVEN HILLS MEDITERANEAN GRILL,158,WEST   72 STREET,10023.0,2127244700,Middle Eastern,Critical
50015081,XI'AN FAMOUS FOODS,328,EAST   78 STREET,10075.0,2127862068,Southeast Asian,Critical
50052660,GARDENIA DELI,404,8 AVENUE,10001.0,2127365617,Soups_Salads_Sandwiches_Beverages,Not Critical
41241377,PERI ELA,1361,LEXINGTON AVENUE,10128.0,2124104300,Mediterranean,Not Critical
41427688,SHERATON NEW YORK HOTEL & TOWERS,811,7 AVENUE,10019.0,2125811000,American,Not Critical
40786413,Flash Dancers,320,WEST   45 STREET,10036.0,2125824001,American,Critical
50066094,PS KITCHEN,246,WEST   48 STREET,10036.0,2126517247,American,Not Critical
41103814,FIG & OLIVE,808,LEXINGTON AVENUE,10065.0,2122074555,Mediterranean,Critical
50090290,NEW NOODLE 28,417,3 AVENUE,10016.0,9173022783,Chinese,Critical
50001671,HILL AND BAY,581,2 AVENUE,10016.0,2122455554,American,Critical
50069039,JUICE PRESS,30,ROCKEFELLER PLAZA,10112.0,6462875379,Soups_Salads_Sandwiches_Beverages,Not Critical
50043628,LA CANTINA HEIGHTS,4460,BROADWAY,10040.0,6469187503,American,Not Critical
50058195,LIANJIANG RESTAURANT,88,DIVISION STREET,10002.0,2122263088,Chinese,Critical
41721605,FRANKIES DOGS ON THE GO,23,VANDERBILT AVENUE,10017.0,2128085226,American,Not Critical
50097414,Manhattan Halal Restaurant,156,WEST   29 STREET,10001.0,3478223946,Indian Subcontinent,Critical
50098786,FACULTY DINING ROOM- HUNTER COLLEGE,695,PARK AVENUE,10065.0,2127724282,American,Not Critical
50040779,WINE:34,127,EAST   34 STREET,10016.0,9175362339,Italian,Critical
50076761,PEPPER LUNCH,243,WEST   54 STREET,10019.0,9174727158,Barbecue & Steakhouse,Critical
40386556,WESTSIDE RESTAURANT,2020,BROADWAY,10023.0,2127244000,American,Critical
41410214,TRATTORIA PESCHE PASTA,262,BLEECKER ST BSMT &1/FL,10014.0,2126452993,Italian,Critical
41533306,99 CENT EXPRESS PIZZA,301,WEST   43 STREET,10036.0,2123155257,Pizza,Not Critical
50068064,TENG DRAGON ON NY,2923,8 AVENUE,10039.0,9174978532,Chinese,Critical
50102100,DRAGON SUSHI,1264,AMSTERDAM AVENUE,10027.0,6464905254,Japanese,Not Critical
50009804,PIE PIE PIZZA,924,COLUMBUS AVENUE,10025.0,2122224022,Pizza,Not Critical
40705931,BLUE HILL RESTAURANT,75,WASHINGTON PLACE,10011.0,2125391776,American,Not Critical
50054303,NEW HONG WONG SEAFOOD RESTAURANT,100,BOWERY,10013.0,2122268778,Chinese,Critical
50015854,MOMOFUKU KO,8,EXTRA PLACE,10003.0,2122038095,Japanese,Critical
50053932,GOURMET DELI,341,7 AVENUE,10001.0,2122799221,Soups_Salads_Sandwiches_Beverages,Not Critical
50047147,FAIRFAX,234,WEST    4 STREET,10014.0,2123210298,American,Not Critical
50085694,BOXERS WASHINGTON HEIGHTS,3820,BROADWAY,10032.0,9172998800,American,Critical
50009823,PAM REAL THAI 49,404,WEST   49 STREET,10019.0,2123337500,Thai,Critical
41706664,EASTWOOD,200,CLINTON STREET,10002.0,2122330124,Middle Eastern,Not Critical
50057789,STARBUCKS COFFEE,3165,BROADWAY,10027.0,9292432549,Coffee/Tea,Critical
40995721,QUARTINO BOTTEGA ORGANICA,11,BLEECKER STREET,10012.0,2125295133,Italian,Not Critical
50079972,GRAND SEOUL,85,CHRYSTIE STREET,10002.0,2122265555,Korean,Critical
50062377,LITTLE ALLEY,550,3 AVENUE,10016.0,6469983976,Chinese,Critical
